Meter,ReadingDateTime,ReadingDate,E (Usage kWh),KW,KVA,PF,Quality,QualityText
All,4/3/2020 20:15,4/3/2020 0:00,27.06,108.24,121.358,0.891908134,A,Actual
All,4/3/2020 20:30,4/3/2020 0:00,28.04,112.16,124.972,0.897478738,A,Actual
All,4/3/2020 20:45,4/3/2020 0:00,26.86,107.44,120.827,0.889203167,A,Actual
All,4/3/2020 21:00,4/3/2020 0:00,27.46,109.84,123.292,0.890895838,A,Actual
All,4/3/2020 21:15,4/3/2020 0:00,27.44,109.76,123.184,0.891024664,A,Actual
All,4/3/2020 21:30,4/3/2020 0:00,27.12,108.48,122.008,0.88912013,A,Actual
All,4/3/2020 21:45,4/3/2020 0:00,27.34,109.36,122.937,0.889559873,A,Actual
All,4/3/2020 22:00,4/3/2020 0:00,27.08,108.32,122.013,0.887774399,A,Actual
All,4/3/2020 22:15,4/3/2020 0:00,27.7,110.8,124.329,0.891186742,A,Actual
All,4/3/2020 22:30,4/3/2020 0:00,27.26,109.04,122.397,0.890869834,A,Actual
All,4/3/2020 22:45,4/3/2020 0:00,27.02,108.08,121.251,0.891371592,A,Actual
All,4/3/2020 23:00,4/3/2020 0:00,27.62,110.48,123.503,0.894556718,A,Actual
All,4/3/2020 23:15,4/3/2020 0:00,26.5,106,118.926,0.891311387,A,Actual
All,4/3/2020 23:30,4/3/2020 0:00,27.48,109.92,122.257,0.899088961,A,Actual
All,4/3/2020 23:45,4/3/2020 0:00,27.7,110.8,123.968,0.893780914,A,Actual
All,5/3/2020 0:00,5/3/2020 0:00,27.54,110.16,122.719,0.897662923,A,Actual
All,5/3/2020 0:15,5/3/2020 0:00,27.76,111.04,124.146,0.894427221,A,Actual
All,5/3/2020 0:30,5/3/2020 0:00,27.42,109.68,123.186,0.890364459,A,Actual
All,5/3/2020 0:45,5/3/2020 0:00,27.04,108.16,121.323,0.891506995,A,Actual
All,5/3/2020 1:00,5/3/2020 0:00,27.18,108.72,121.571,0.894295535,A,Actual
All,5/3/2020 1:15,5/3/2020 0:00,27.16,108.64,121.32,0.895479772,A,Actual
All,5/3/2020 1:30,5/3/2020 0:00,27.04,108.16,121.178,0.892571038,A,Actual
All,5/3/2020 1:45,5/3/2020 0:00,27.46,109.84,122.716,0.895078162,A,Actual
All,5/3/2020 2:00,5/3/2020 0:00,27.38,109.52,122.501,0.894034978,A,Actual
All,5/3/2020 2:15,5/3/2020 0:00,26.86,107.44,120.572,0.891085085,A,Actual
All,5/3/2020 2:30,5/3/2020 0:00,27.54,110.16,122.966,0.895853894,A,Actual
All,5/3/2020 2:45,5/3/2020 0:00,27.24,108.96,122.217,0.891528491,A,Actual
All,5/3/2020 3:00,5/3/2020 0:00,27.02,108.08,121.324,0.890838124,A,Actual
All,5/3/2020 3:15,5/3/2020 0:00,27.26,109.04,122.434,0.890605266,A,Actual
All,5/3/2020 3:30,5/3/2020 0:00,27.5,110,123.145,0.893254757,A,Actual
All,5/3/2020 3:45,5/3/2020 0:00,27.58,110.32,123.324,0.894556866,A,Actual
All,5/3/2020 4:00,5/3/2020 0:00,27.22,108.88,121.821,0.893769561,A,Actual
All,5/3/2020 4:15,5/3/2020 0:00,31.44,125.76,138.895,0.905431248,A,Actual
All,5/3/2020 4:30,5/3/2020 0:00,45.56,182.24,191.296,0.952661794,A,Actual
All,5/3/2020 4:45,5/3/2020 0:00,48,192,195.39,0.982648978,A,Actual
All,5/3/2020 5:00,5/3/2020 0:00,59.26,237.04,239.616,0.989250003,A,Actual
All,5/3/2020 5:15,5/3/2020 0:00,88.64,354.56,376.551,0.94159763,A,Actual
All,5/3/2020 5:30,5/3/2020 0:00,102.74,410.96,437.206,0.939969597,A,Actual
All,5/3/2020 5:45,5/3/2020 0:00,109.64,438.56,463.84,0.945497551,A,Actual
All,5/3/2020 6:00,5/3/2020 0:00,106.74,426.96,459.975,0.928224582,A,Actual
All,5/3/2020 6:15,5/3/2020 0:00,129.28,517.12,552.763,0.9355178,A,Actual
All,5/3/2020 6:30,5/3/2020 0:00,130.64,522.56,559.526,0.933933949,A,Actual
All,5/3/2020 6:45,5/3/2020 0:00,130.04,520.16,555.608,0.936198932,A,Actual
All,5/3/2020 7:00,5/3/2020 0:00,139.9,559.6,605.602,0.924039358,A,Actual
All,5/3/2020 7:15,5/3/2020 0:00,142.56,570.24,614.072,0.92862037,A,Actual
All,5/3/2020 7:30,5/3/2020 0:00,123.76,495.04,529.678,0.934604918,A,Actual
All,5/3/2020 7:45,5/3/2020 0:00,142.38,569.52,611.988,0.930606832,A,Actual
All,5/3/2020 8:00,5/3/2020 0:00,125.38,501.52,541.785,0.925680971,A,Actual
All,5/3/2020 8:15,5/3/2020 0:00,132.36,529.44,570.456,0.928099024,A,Actual
All,5/3/2020 8:30,5/3/2020 0:00,115.06,460.24,505.455,0.910545259,A,Actual
All,5/3/2020 8:45,5/3/2020 0:00,136.82,547.28,594.642,0.920351505,A,Actual
All,5/3/2020 9:00,5/3/2020 0:00,143.22,572.88,618.918,0.925614884,A,Actual
All,5/3/2020 9:15,5/3/2020 0:00,147.4,589.6,634.426,0.929343786,A,Actual
All,5/3/2020 9:30,5/3/2020 0:00,141.62,566.48,619.419,0.914534412,A,Actual
All,5/3/2020 9:45,5/3/2020 0:00,138.8,555.2,604.663,0.918198001,A,Actual
All,5/3/2020 10:00,5/3/2020 0:00,155.18,620.72,675.346,0.919114394,A,Actual
All,5/3/2020 10:15,5/3/2020 0:00,152.5,610,669.369,0.911305517,A,Actual
All,5/3/2020 10:30,5/3/2020 0:00,139.9,559.6,608.454,0.91970854,A,Actual
All,5/3/2020 10:45,5/3/2020 0:00,132.8,531.2,571.203,0.92996629,A,Actual
All,5/3/2020 11:00,5/3/2020 0:00,123.36,493.44,535.332,0.921745052,A,Actual
All,5/3/2020 11:15,5/3/2020 0:00,120.58,482.32,524.156,0.920183892,A,Actual
All,5/3/2020 11:30,5/3/2020 0:00,121.72,486.88,523.341,0.93033096,A,Actual
All,5/3/2020 11:45,5/3/2020 0:00,131.14,524.56,563.151,0.931473152,A,Actual
All,5/3/2020 12:00,5/3/2020 0:00,129.56,518.24,562.411,0.921461237,A,Actual
All,5/3/2020 12:15,5/3/2020 0:00,138.98,555.92,605.831,0.917615033,A,Actual
All,5/3/2020 12:30,5/3/2020 0:00,148.52,594.08,642.601,0.924492357,A,Actual
All,5/3/2020 12:45,5/3/2020 0:00,134.64,538.56,582.278,0.924919772,A,Actual
All,5/3/2020 13:00,5/3/2020 0:00,144.72,578.88,624.416,0.927074065,A,Actual
All,5/3/2020 13:15,5/3/2020 0:00,155.32,621.28,669.544,0.927915299,A,Actual
All,5/3/2020 13:30,5/3/2020 0:00,143.74,574.96,618.193,0.930065635,A,Actual
All,5/3/2020 13:45,5/3/2020 0:00,123.62,494.48,541.995,0.91233255,A,Actual
All,5/3/2020 14:00,5/3/2020 0:00,112.14,448.56,485.932,0.923091531,A,Actual
All,5/3/2020 14:15,5/3/2020 0:00,110.88,443.52,479.38,0.925195661,A,Actual
All,5/3/2020 14:30,5/3/2020 0:00,105.98,423.92,454.422,0.932877472,A,Actual
All,5/3/2020 14:45,5/3/2020 0:00,101.68,406.72,438.182,0.92819942,A,Actual
All,5/3/2020 15:00,5/3/2020 0:00,100.82,403.28,433.361,0.930587598,A,Actual
All,5/3/2020 15:15,5/3/2020 0:00,99.86,399.44,426.339,0.936906268,A,Actual
All,5/3/2020 15:30,5/3/2020 0:00,79.8,319.2,340.675,0.936964564,A,Actual
All,5/3/2020 15:45,5/3/2020 0:00,71.44,285.76,296.92,0.962413567,A,Actual
All,5/3/2020 16:00,5/3/2020 0:00,62.36,249.44,255.825,0.975040618,A,Actual
All,5/3/2020 16:15,5/3/2020 0:00,63.56,254.24,270.374,0.940327902,A,Actual
All,5/3/2020 16:30,5/3/2020 0:00,62.88,251.52,265.024,0.949044907,A,Actual
All,5/3/2020 16:45,5/3/2020 0:00,50.3,201.2,215.531,0.933508145,A,Actual
All,5/3/2020 17:00,5/3/2020 0:00,36.66,146.64,160.352,0.91448921,A,Actual
All,5/3/2020 17:15,5/3/2020 0:00,33.7,134.8,149.636,0.900854542,A,Actual
All,5/3/2020 17:30,5/3/2020 0:00,34.4,137.6,152.783,0.900622287,A,Actual
All,5/3/2020 17:45,5/3/2020 0:00,35.06,140.24,155.063,0.904409046,A,Actual
All,5/3/2020 18:00,5/3/2020 0:00,34.74,138.96,153.906,0.902889363,A,Actual
All,5/3/2020 18:15,5/3/2020 0:00,31.66,126.64,141.893,0.892502059,A,Actual
All,5/3/2020 18:30,5/3/2020 0:00,33.44,133.76,148.63,0.899954901,A,Actual
All,5/3/2020 18:45,5/3/2020 0:00,32.22,128.88,143.719,0.896752903,A,Actual
All,5/3/2020 19:00,5/3/2020 0:00,33.34,133.36,147.887,0.901767704,A,Actual
All,5/3/2020 19:15,5/3/2020 0:00,33.88,135.52,149.431,0.906906685,A,Actual
All,5/3/2020 19:30,5/3/2020 0:00,30.7,122.8,137.205,0.895009484,A,Actual
All,5/3/2020 19:45,5/3/2020 0:00,25.86,103.44,118.318,0.874252946,A,Actual
All,5/3/2020 20:00,5/3/2020 0:00,25.06,100.24,115.057,0.871222472,A,Actual
All,5/3/2020 20:15,5/3/2020 0:00,25.68,102.72,118.161,0.869324352,A,Actual
All,5/3/2020 20:30,5/3/2020 0:00,25.32,101.28,116.434,0.869845278,A,Actual
All,5/3/2020 20:45,5/3/2020 0:00,25.94,103.76,118.598,0.874888131,A,Actual
All,5/3/2020 21:00,5/3/2020 0:00,24.98,99.92,114.076,0.875904756,A,Actual
All,5/3/2020 21:15,5/3/2020 0:00,25.4,101.6,115.589,0.878977742,A,Actual
All,5/3/2020 21:30,5/3/2020 0:00,24.8,99.2,113.33,0.875320171,A,Actual
All,5/3/2020 21:45,5/3/2020 0:00,25.68,102.72,116.878,0.878861607,A,Actual
All,5/3/2020 22:00,5/3/2020 0:00,25.66,102.64,117.115,0.87640331,A,Actual
All,5/3/2020 22:15,5/3/2020 0:00,25.44,101.76,115.959,0.877552608,A,Actual
All,5/3/2020 22:30,5/3/2020 0:00,25.08,100.32,114.814,0.873762562,A,Actual
All,5/3/2020 22:45,5/3/2020 0:00,25.68,102.72,116.688,0.880294892,A,Actual
All,5/3/2020 23:00,5/3/2020 0:00,25.18,100.72,114.739,0.877815599,A,Actual
All,5/3/2020 23:15,5/3/2020 0:00,25.4,101.6,114.947,0.883889462,A,Actual
All,5/3/2020 23:30,5/3/2020 0:00,25.04,100.16,113.903,0.879341,A,Actual
All,5/3/2020 23:45,5/3/2020 0:00,25.16,100.64,114.478,0.879121186,A,Actual
All,6/3/2020 0:00,6/3/2020 0:00,26.56,106.24,121.31,0.875769998,A,Actual
All,6/3/2020 0:15,6/3/2020 0:00,25.58,102.32,118.777,0.861448996,A,Actual
All,6/3/2020 0:30,6/3/2020 0:00,26.06,104.24,119.799,0.870127175,A,Actual
All,6/3/2020 0:45,6/3/2020 0:00,25.08,100.32,115.048,0.871983792,A,Actual
All,6/3/2020 1:00,6/3/2020 0:00,25,100,112.934,0.885470814,A,Actual
All,6/3/2020 1:15,6/3/2020 0:00,25.56,102.24,115.327,0.886522978,A,Actual
All,6/3/2020 1:30,6/3/2020 0:00,25,100,112.934,0.885470814,A,Actual
All,6/3/2020 1:45,6/3/2020 0:00,25.88,103.52,116.39,0.889423566,A,Actual
All,6/3/2020 2:00,6/3/2020 0:00,24.96,99.84,112.867,0.884579713,A,Actual
All,6/3/2020 2:15,6/3/2020 0:00,25.68,102.72,115.938,0.885993539,A,Actual
All,6/3/2020 2:30,6/3/2020 0:00,25.18,100.72,113.683,0.885969202,A,Actual
All,6/3/2020 2:45,6/3/2020 0:00,24.96,99.84,113.205,0.881941791,A,Actual
All,6/3/2020 3:00,6/3/2020 0:00,25.5,102,115.04,0.886646812,A,Actual
All,6/3/2020 3:15,6/3/2020 0:00,24.96,99.84,113.129,0.882529054,A,Actual
All,6/3/2020 3:30,6/3/2020 0:00,26.2,104.8,117.821,0.889484972,A,Actual
All,6/3/2020 3:45,6/3/2020 0:00,24.82,99.28,112.148,0.885258371,A,Actual
All,6/3/2020 4:00,6/3/2020 0:00,25.54,102.16,114.888,0.889215004,A,Actual
All,6/3/2020 4:15,6/3/2020 0:00,28.16,112.64,125.333,0.898725508,A,Actual
All,6/3/2020 4:30,6/3/2020 0:00,41.46,165.84,174.213,0.951937762,A,Actual
All,6/3/2020 4:45,6/3/2020 0:00,47.84,191.36,196.83,0.972209916,A,Actual
All,6/3/2020 5:00,6/3/2020 0:00,63.52,254.08,260.922,0.973777865,A,Actual
All,6/3/2020 5:15,6/3/2020 0:00,72.82,291.28,296.07,0.983822324,A,Actual
All,6/3/2020 5:30,6/3/2020 0:00,81.54,326.16,339.927,0.959500297,A,Actual
All,6/3/2020 5:45,6/3/2020 0:00,62.56,250.24,260.817,0.959448501,A,Actual
All,6/3/2020 6:00,6/3/2020 0:00,73.4,293.6,315.744,0.929868029,A,Actual
All,6/3/2020 6:15,6/3/2020 0:00,107.02,428.08,462.484,0.925610319,A,Actual
All,6/3/2020 6:30,6/3/2020 0:00,138.32,553.28,596.754,0.927148713,A,Actual
All,6/3/2020 6:45,6/3/2020 0:00,141.9,567.6,609.528,0.931211798,A,Actual
All,6/3/2020 7:00,6/3/2020 0:00,144.84,579.36,620.982,0.932973227,A,Actual
All,6/3/2020 7:15,6/3/2020 0:00,142.88,571.52,612.315,0.933375902,A,Actual
All,6/3/2020 7:30,6/3/2020 0:00,166.58,666.32,720.427,0.924896418,A,Actual
All,6/3/2020 7:45,6/3/2020 0:00,152.9,611.6,663.295,0.922063905,A,Actual
All,6/3/2020 8:00,6/3/2020 0:00,129.96,519.84,561.952,0.925060902,A,Actual
All,6/3/2020 8:15,6/3/2020 0:00,133.84,535.36,579.717,0.923484682,A,Actual
All,6/3/2020 8:30,6/3/2020 0:00,120.6,482.4,527.186,0.915046315,A,Actual
All,6/3/2020 8:45,6/3/2020 0:00,116.82,467.28,506.598,0.922388657,A,Actual
All,6/3/2020 9:00,6/3/2020 0:00,143.98,575.92,633.946,0.908468416,A,Actual
All,6/3/2020 9:15,6/3/2020 0:00,145.28,581.12,628.029,0.925307339,A,Actual
All,6/3/2020 9:30,6/3/2020 0:00,137.86,551.44,599.567,0.919730636,A,Actual
All,6/3/2020 9:45,6/3/2020 0:00,140.7,562.8,610.278,0.922201928,A,Actual
All,6/3/2020 10:00,6/3/2020 0:00,146.72,586.88,642.414,0.9135546,A,Actual
All,6/3/2020 10:15,6/3/2020 0:00,136.62,546.48,589.791,0.926565575,A,Actual
All,6/3/2020 10:30,6/3/2020 0:00,146.18,584.72,627.223,0.932236668,A,Actual
All,6/3/2020 10:45,6/3/2020 0:00,144.42,577.68,618.068,0.934653713,A,Actual
All,6/3/2020 11:00,6/3/2020 0:00,132.06,528.24,562.517,0.939064636,A,Actual
All,6/3/2020 11:15,6/3/2020 0:00,117.22,468.88,501.473,0.935004821,A,Actual
All,6/3/2020 11:30,6/3/2020 0:00,109.16,436.64,471.226,0.926603413,A,Actual
All,6/3/2020 11:45,6/3/2020 0:00,100.88,403.52,429.12,0.940341976,A,Actual
All,6/3/2020 12:00,6/3/2020 0:00,128.28,513.12,554.43,0.925491779,A,Actual
All,6/3/2020 12:15,6/3/2020 0:00,134.36,537.44,588.43,0.91334562,A,Actual
All,6/3/2020 12:30,6/3/2020 0:00,127.52,510.08,546.872,0.932722115,A,Actual
All,6/3/2020 12:45,6/3/2020 0:00,125.22,500.88,537.543,0.93179505,A,Actual
All,6/3/2020 13:00,6/3/2020 0:00,139.7,558.8,595.313,0.938666209,A,Actual
All,6/3/2020 13:15,6/3/2020 0:00,146.08,584.32,621.563,0.940082438,A,Actual
All,6/3/2020 13:30,6/3/2020 0:00,134.54,538.16,578.412,0.93040982,A,Actual
All,6/3/2020 13:45,6/3/2020 0:00,136,544,581.868,0.934920478,A,Actual
All,6/3/2020 14:00,6/3/2020 0:00,123.94,495.76,534.792,0.927014927,A,Actual
All,6/3/2020 14:15,6/3/2020 0:00,104.82,419.28,452.734,0.926106086,A,Actual
All,6/3/2020 14:30,6/3/2020 0:00,86,344,359.193,0.957703605,A,Actual
All,6/3/2020 14:45,6/3/2020 0:00,87.14,348.56,366.754,0.950392438,A,Actual
All,6/3/2020 15:00,6/3/2020 0:00,94.74,378.96,402.544,0.941413224,A,Actual
All,6/3/2020 15:15,6/3/2020 0:00,101.92,407.68,439.132,0.928376149,A,Actual
All,6/3/2020 15:30,6/3/2020 0:00,101.1,404.4,435.167,0.929298514,A,Actual
All,6/3/2020 15:45,6/3/2020 0:00,98.14,392.56,423.824,0.926233968,A,Actual
All,6/3/2020 16:00,6/3/2020 0:00,89.38,357.52,386.243,0.925636001,A,Actual
All,6/3/2020 16:15,6/3/2020 0:00,78.54,314.16,330.527,0.950482943,A,Actual
All,6/3/2020 16:30,6/3/2020 0:00,68.04,272.16,290.227,0.93774876,A,Actual
All,6/3/2020 16:45,6/3/2020 0:00,56.98,227.92,250.593,0.909522758,A,Actual
All,6/3/2020 17:00,6/3/2020 0:00,46.86,187.44,207.858,0.901769174,A,Actual
All,6/3/2020 17:15,6/3/2020 0:00,25.02,100.08,113.154,0.884457723,A,Actual
All,6/3/2020 17:30,6/3/2020 0:00,24.62,98.48,111.741,0.881320305,A,Actual
All,6/3/2020 17:45,6/3/2020 0:00,25.2,100.8,113.791,0.88583152,A,Actual
All,6/3/2020 18:00,6/3/2020 0:00,23.9,95.6,109.057,0.876602838,A,Actual
All,6/3/2020 18:15,6/3/2020 0:00,24.16,96.64,109.666,0.881219555,A,Actual
All,6/3/2020 18:30,6/3/2020 0:00,24.36,97.44,110.372,0.882834042,A,Actual
All,6/3/2020 18:45,6/3/2020 0:00,24.1,96.4,109.759,0.878285245,A,Actual
All,6/3/2020 19:00,6/3/2020 0:00,23.98,95.92,108.43,0.884629942,A,Actual
All,6/3/2020 19:15,6/3/2020 0:00,24.84,99.36,111.339,0.892406301,A,Actual
All,6/3/2020 19:30,6/3/2020 0:00,24.82,99.28,111.34,0.89168017,A,Actual
All,6/3/2020 19:45,6/3/2020 0:00,24.88,99.52,111.809,0.890092931,A,Actual
All,6/3/2020 20:00,6/3/2020 0:00,24.28,97.12,109.308,0.888495547,A,Actual
All,6/3/2020 20:15,6/3/2020 0:00,25.04,100.16,112.524,0.890120744,A,Actual
All,6/3/2020 20:30,6/3/2020 0:00,23.92,95.68,108.068,0.885367407,A,Actual
All,6/3/2020 20:45,6/3/2020 0:00,24.54,98.16,110.563,0.887820257,A,Actual
All,6/3/2020 21:00,6/3/2020 0:00,25.06,100.24,112.705,0.889403271,A,Actual
All,6/3/2020 21:15,6/3/2020 0:00,24.28,97.12,109.382,0.887898353,A,Actual
All,6/3/2020 21:30,6/3/2020 0:00,24.64,98.56,111.065,0.887405398,A,Actual
All,6/3/2020 21:45,6/3/2020 0:00,24.8,99.2,111.781,0.887451075,A,Actual
All,6/3/2020 22:00,6/3/2020 0:00,24.42,97.68,110.397,0.884808175,A,Actual
All,6/3/2020 22:15,6/3/2020 0:00,25.04,100.16,112.415,0.890985171,A,Actual
All,6/3/2020 22:30,6/3/2020 0:00,24.48,97.92,110.535,0.885874054,A,Actual
All,6/3/2020 22:45,6/3/2020 0:00,24.54,98.16,110.6,0.88752453,A,Actual
All,6/3/2020 23:00,6/3/2020 0:00,24.88,99.52,111.736,0.890673099,A,Actual
All,6/3/2020 23:15,6/3/2020 0:00,24.78,99.12,111.307,0.890512351,A,Actual
All,6/3/2020 23:30,6/3/2020 0:00,25.14,100.56,112.412,0.89456944,A,Actual
All,6/3/2020 23:45,6/3/2020 0:00,24.5,98,110.018,0.890761872,A,Actual
All,7/3/2020 0:00,7/3/2020 0:00,24.9,99.6,111.59,0.892555416,A,Actual
All,7/3/2020 0:15,7/3/2020 0:00,25.32,101.28,113.486,0.892444647,A,Actual
All,7/3/2020 0:30,7/3/2020 0:00,24.74,98.96,111.128,0.890506006,A,Actual
All,7/3/2020 0:45,7/3/2020 0:00,25.18,100.72,113.241,0.889427286,A,Actual
All,7/3/2020 1:00,7/3/2020 0:00,24.72,98.88,111.831,0.884187846,A,Actual
All,7/3/2020 1:15,7/3/2020 0:00,24.74,98.96,111.716,0.88581753,A,Actual
All,7/3/2020 1:30,7/3/2020 0:00,24.98,99.92,112.752,0.886192313,A,Actual
All,7/3/2020 1:45,7/3/2020 0:00,24.6,98.4,111.52,0.882352941,A,Actual
All,7/3/2020 2:00,7/3/2020 0:00,25.24,100.96,113.785,0.887285868,A,Actual
All,7/3/2020 2:15,7/3/2020 0:00,24.68,98.72,111.578,0.884762626,A,Actual
All,7/3/2020 2:30,7/3/2020 0:00,25.2,100.8,113.978,0.884384766,A,Actual
All,7/3/2020 2:45,7/3/2020 0:00,25.1,100.4,113.104,0.887679617,A,Actual
All,7/3/2020 3:00,7/3/2020 0:00,24.9,99.6,112.469,0.885580824,A,Actual
All,7/3/2020 3:15,7/3/2020 0:00,24.82,99.28,112,0.886431975,A,Actual
All,7/3/2020 3:30,7/3/2020 0:00,28.18,112.72,123.054,0.916022991,A,Actual
All,7/3/2020 3:45,7/3/2020 0:00,32.56,130.24,134.152,0.970839989,A,Actual
All,7/3/2020 4:00,7/3/2020 0:00,33.66,134.64,138.847,0.969700322,A,Actual
All,7/3/2020 4:15,7/3/2020 0:00,35.22,140.88,146.871,0.959209232,A,Actual
All,7/3/2020 4:30,7/3/2020 0:00,39.68,158.72,167.247,0.949017627,A,Actual
All,7/3/2020 4:45,7/3/2020 0:00,45.4,181.6,187.025,0.970991989,A,Actual
All,7/3/2020 5:00,7/3/2020 0:00,59.44,237.76,244.732,0.971511178,A,Actual
All,7/3/2020 5:15,7/3/2020 0:00,78.12,312.48,329.257,0.949047122,A,Actual
All,7/3/2020 5:30,7/3/2020 0:00,75.12,300.48,313.532,0.958372329,A,Actual
All,7/3/2020 5:45,7/3/2020 0:00,80.54,322.16,339.351,0.949341313,A,Actual
All,7/3/2020 6:00,7/3/2020 0:00,74.06,296.24,309.057,0.958528717,A,Actual
All,7/3/2020 6:15,7/3/2020 0:00,91.36,365.44,390.515,0.935789271,A,Actual
All,7/3/2020 6:30,7/3/2020 0:00,91.18,364.72,392.001,0.930406288,A,Actual
All,7/3/2020 6:45,7/3/2020 0:00,91.14,364.56,391.676,0.930768882,A,Actual
All,7/3/2020 7:00,7/3/2020 0:00,87.32,349.28,375.027,0.931346599,A,Actual
All,7/3/2020 7:15,7/3/2020 0:00,78.46,313.84,331.877,0.945651865,A,Actual
All,7/3/2020 7:30,7/3/2020 0:00,85.54,342.16,365.656,0.935743447,A,Actual
All,7/3/2020 7:45,7/3/2020 0:00,88.02,352.08,380.45,0.925429682,A,Actual
All,7/3/2020 8:00,7/3/2020 0:00,74.3,297.2,314.398,0.945297251,A,Actual
All,7/3/2020 8:15,7/3/2020 0:00,75.5,302,316.125,0.955318217,A,Actual
All,7/3/2020 8:30,7/3/2020 0:00,72.4,289.6,302.168,0.958407244,A,Actual
All,7/3/2020 8:45,7/3/2020 0:00,75.54,302.16,317.878,0.950553925,A,Actual
All,7/3/2020 9:00,7/3/2020 0:00,68.8,275.2,287.363,0.957672911,A,Actual
All,7/3/2020 9:15,7/3/2020 0:00,72,288,304.815,0.944836198,A,Actual
All,7/3/2020 9:30,7/3/2020 0:00,76.1,304.4,325.019,0.936561612,A,Actual
All,7/3/2020 9:45,7/3/2020 0:00,77.56,310.24,333.571,0.930056033,A,Actual
All,7/3/2020 10:00,7/3/2020 0:00,66.7,266.8,292.479,0.912202774,A,Actual
All,7/3/2020 10:15,7/3/2020 0:00,64.86,259.44,285.68,0.908147802,A,Actual
All,7/3/2020 10:30,7/3/2020 0:00,64.4,257.6,282.088,0.913190663,A,Actual
All,7/3/2020 10:45,7/3/2020 0:00,53.68,214.72,236.898,0.906381458,A,Actual
All,7/3/2020 11:00,7/3/2020 0:00,25.94,103.76,108.725,0.954335822,A,Actual
All,7/3/2020 11:15,7/3/2020 0:00,23.8,95.2,101.089,0.941741888,A,Actual
All,7/3/2020 11:30,7/3/2020 0:00,23.56,94.24,100.24,0.940142436,A,Actual
All,7/3/2020 11:45,7/3/2020 0:00,23.18,92.72,99.148,0.935163478,A,Actual
All,7/3/2020 12:00,7/3/2020 0:00,23.76,95.04,101.349,0.937748738,A,Actual
All,7/3/2020 12:15,7/3/2020 0:00,24.08,96.32,102.856,0.936456944,A,Actual
All,7/3/2020 12:30,7/3/2020 0:00,23.98,95.92,102.623,0.934685171,A,Actual
All,7/3/2020 12:45,7/3/2020 0:00,23.78,95.12,101.508,0.937072046,A,Actual
All,7/3/2020 13:00,7/3/2020 0:00,23.5,94,100.601,0.934386951,A,Actual
All,7/3/2020 13:15,7/3/2020 0:00,23.36,93.44,99.654,0.937642179,A,Actual
All,7/3/2020 13:30,7/3/2020 0:00,23.88,95.52,101.498,0.941098208,A,Actual
All,7/3/2020 13:45,7/3/2020 0:00,23.58,94.32,100.425,0.939210609,A,Actual
All,7/3/2020 14:00,7/3/2020 0:00,23.36,93.44,99.599,0.938164761,A,Actual
All,7/3/2020 14:15,7/3/2020 0:00,23.1,92.4,98.402,0.939007595,A,Actual
All,7/3/2020 14:30,7/3/2020 0:00,23.52,94.08,99.927,0.941488039,A,Actual
All,7/3/2020 14:45,7/3/2020 0:00,23.5,94,99.771,0.942158391,A,Actual
All,7/3/2020 15:00,7/3/2020 0:00,22.8,91.2,97.193,0.938343139,A,Actual
All,7/3/2020 15:15,7/3/2020 0:00,23.26,93.04,98.921,0.940546712,A,Actual
All,7/3/2020 15:30,7/3/2020 0:00,23.62,94.48,100.197,0.942946074,A,Actual
All,7/3/2020 15:45,7/3/2020 0:00,23.38,93.52,99.785,0.937215764,A,Actual
All,7/3/2020 16:00,7/3/2020 0:00,23.1,92.4,98.103,0.941870966,A,Actual
All,7/3/2020 16:15,7/3/2020 0:00,23.02,92.08,97.91,0.940459651,A,Actual
All,7/3/2020 16:30,7/3/2020 0:00,23.24,92.96,98.392,0.944792548,A,Actual
All,7/3/2020 16:45,7/3/2020 0:00,23.36,93.44,99.03,0.943555698,A,Actual
All,7/3/2020 17:00,7/3/2020 0:00,22.98,91.92,97.651,0.941314875,A,Actual
All,7/3/2020 17:15,7/3/2020 0:00,23.32,93.28,98.799,0.944135766,A,Actual
All,7/3/2020 17:30,7/3/2020 0:00,23.5,94,99.611,0.943670406,A,Actual
All,7/3/2020 17:45,7/3/2020 0:00,23.2,92.8,98.56,0.941558155,A,Actual
All,7/3/2020 18:00,7/3/2020 0:00,23.32,93.28,99.066,0.941595633,A,Actual
All,7/3/2020 18:15,7/3/2020 0:00,23.08,92.32,97.893,0.943065775,A,Actual
All,7/3/2020 18:30,7/3/2020 0:00,23.16,92.64,98.329,0.942146183,A,Actual
All,7/3/2020 18:45,7/3/2020 0:00,22.68,90.72,96.305,0.942004719,A,Actual
All,7/3/2020 19:00,7/3/2020 0:00,23.42,93.68,99.362,0.94281184,A,Actual
All,7/3/2020 19:15,7/3/2020 0:00,23.96,95.84,100.991,0.948999684,A,Actual
All,7/3/2020 19:30,7/3/2020 0:00,24.46,97.84,103.217,0.947905409,A,Actual
All,7/3/2020 19:45,7/3/2020 0:00,24.36,97.44,102.736,0.948449474,A,Actual
All,7/3/2020 20:00,7/3/2020 0:00,24.34,97.36,102.66,0.948371146,A,Actual
All,7/3/2020 20:15,7/3/2020 0:00,24.64,98.56,103.925,0.948374955,A,Actual
All,7/3/2020 20:30,7/3/2020 0:00,24.6,98.4,103.597,0.94983528,A,Actual
All,7/3/2020 20:45,7/3/2020 0:00,24.48,97.92,103.242,0.948450569,A,Actual
