,smp,smp_for_calc,ess_uniform,revenue_uniform,ess_opt,revenue_opt
2020-01-12 23:00:00,89.48,89.48,0,0.0,124.99999986227475,11184.999987676345
2020-01-13 00:00:00,89.48,89.48,0,0.0,124.99999986227475,11184.999987676345
2020-01-13 01:00:00,127.17,0.0,0,0.0,1.0743579505648297e-06,0.00013662610057332938
2020-01-13 02:00:00,88.79,0.0,0,0.0,1.0743579505648297e-06,9.539224243065123e-05
2020-01-13 03:00:00,88.79,0.0,0,0.0,1.0743579505648297e-06,9.539224243065123e-05
2020-01-13 04:00:00,88.79,0.0,0,0.0,1.0743579505648297e-06,9.539224243065123e-05
2020-01-13 05:00:00,88.79,0.0,0,0.0,1.0743579505648297e-06,9.539224243065123e-05
2020-01-13 06:00:00,88.79,0.0,0,0.0,1.0743579505648297e-06,9.539224243065123e-05
2020-01-13 07:00:00,124.1,0.0,0,0.0,1.0743579505648297e-06,0.00013332782166509537
2020-01-13 08:00:00,129.52,0.0,0,0.0,1.0743579505648297e-06,0.00013915084175715676
2020-01-13 09:00:00,154.47,0.0,0,0.0,1.0743579505648297e-06,0.00016595607262374925
2020-01-13 10:00:00,148.36,0.0,0,0.0,1.0743579505648297e-06,0.00015939174554579816
2020-01-13 11:00:00,148.79,0.0,0,0.0,1.0743579505648297e-06,0.000159853719464541
2020-01-13 12:00:00,88.79,0.0,0,0.0,1.0743579505648297e-06,9.539224243065123e-05
2020-01-13 13:00:00,88.79,0.0,0,0.0,1.0743579505648297e-06,9.539224243065123e-05
2020-01-13 14:00:00,88.79,0.0,0,0.0,1.0743579505648297e-06,9.539224243065123e-05
2020-01-13 15:00:00,123.07,0.0,0,0.0,1.0743579505648297e-06,0.00013222123297601358
2020-01-13 16:00:00,194.95,0.0,0,0.0,1.0743579505648297e-06,0.00020944608246261355
2020-01-13 17:00:00,142.68,142.68,500,71340.0,499.99963205952974,71339.94750225371
2020-01-13 18:00:00,198.02,198.02,500,99010.0,499.9997334978628,99009.9472272468
2020-01-13 19:00:00,201.08,201.08,500,100540.0,499.999734333914,100539.94657986343
2020-01-13 20:00:00,143.99,143.99,500,71995.0,499.99968510624075,71994.9546584476
2020-01-13 21:00:00,140.79,140.79,0,0.0,0.00011426999649644844,0.016088072806734976
2020-01-13 22:00:00,141.8,141.8,0,0.0,3.926302846941806e-06,0.0005567497436963481
2020-01-13 23:00:00,138.17,138.17,0,0.0,3.2057640625358535e-05,0.004429404205205789
2020-01-14 00:00:00,120.88,120.88,0,0.0,7.658915723654985e-06,0.0009258097326754146
2020-01-14 01:00:00,120.99,0.0,0,0.0,2.7233800359856856e-07,3.295017505539081e-05
2020-01-14 02:00:00,87.04,0.0,0,0.0,2.7233800359856856e-07,2.370429983321941e-05
2020-01-14 03:00:00,87.04,0.0,0,0.0,2.7233800359856856e-07,2.370429983321941e-05
2020-01-14 04:00:00,86.72,0.0,0,0.0,2.7233800359856856e-07,2.3617151672067864e-05
2020-01-14 05:00:00,87.04,0.0,0,0.0,2.7233800359856856e-07,2.370429983321941e-05
2020-01-14 06:00:00,87.04,0.0,0,0.0,2.7233800359856856e-07,2.370429983321941e-05
2020-01-14 07:00:00,87.04,0.0,0,0.0,2.7233800359856856e-07,2.370429983321941e-05
2020-01-14 08:00:00,126.47,0.0,0,0.0,2.7233800359856856e-07,3.4442587315110967e-05
2020-01-14 09:00:00,155.69,0.0,0,0.0,2.7233800359856856e-07,4.240030378026114e-05
2020-01-14 10:00:00,86.93,0.0,0,0.0,2.7233800359856856e-07,2.3674342652823566e-05
2020-01-14 11:00:00,86.93,0.0,0,0.0,2.7233800359856856e-07,2.3674342652823566e-05
2020-01-14 12:00:00,86.93,0.0,0,0.0,2.7233800359856856e-07,2.3674342652823566e-05
2020-01-14 13:00:00,86.93,0.0,0,0.0,2.7233800359856856e-07,2.3674342652823566e-05
2020-01-14 14:00:00,86.93,0.0,0,0.0,2.7233800359856856e-07,2.3674342652823566e-05
2020-01-14 15:00:00,86.93,0.0,0,0.0,2.7233800359856856e-07,2.3674342652823566e-05
2020-01-14 16:00:00,86.93,0.0,0,0.0,2.7233800359856856e-07,2.3674342652823566e-05
2020-01-14 17:00:00,125.56,125.56,500,62780.0,499.9999509670791,62779.99384342645
2020-01-14 18:00:00,124.97,124.97,500,62485.0,1.4308411690741834e-06,0.00017881222089920071
2020-01-14 19:00:00,154.49,154.49,500,77245.0,499.9999538760256,77244.9928743072
2020-01-14 20:00:00,151.58,151.58,500,75790.0,499.99995565420807,75789.99327806487
2020-01-14 21:00:00,149.98,149.98,0,0.0,499.9999559154129,74989.99338819362
2020-01-14 22:00:00,122.9,122.9,0,0.0,2.8378419200997866e-06,0.00034877077198026377
2020-01-14 23:00:00,86.93,86.93,0,0.0,1.06332746153201e-06,9.243505623097763e-05
2020-01-15 00:00:00,86.93,86.93,0,0.0,1.06332746153201e-06,9.243505623097763e-05
2020-01-15 01:00:00,123.22,0.0,0,0.0,6.634909114934986e-07,8.17553501142289e-05
2020-01-15 02:00:00,119.91,0.0,0,0.0,6.634909114934986e-07,7.955919519718542e-05
2020-01-15 03:00:00,87.15,0.0,0,0.0,6.634909114934986e-07,5.7823232936658404e-05
2020-01-15 04:00:00,87.01,0.0,0,0.0,6.634909114934986e-07,5.7730344209049316e-05
2020-01-15 05:00:00,87.15,0.0,0,0.0,6.634909114934986e-07,5.7823232936658404e-05
2020-01-15 06:00:00,87.15,0.0,0,0.0,6.634909114934986e-07,5.7823232936658404e-05
2020-01-15 07:00:00,87.15,0.0,0,0.0,6.634909114934986e-07,5.7823232936658404e-05
2020-01-15 08:00:00,148.4,0.0,0,0.0,6.634909114934986e-07,9.846205126563519e-05
2020-01-15 09:00:00,154.95,0.0,0,0.0,6.634909114934986e-07,0.0001028079167359176
2020-01-15 10:00:00,87.15,0.0,0,0.0,6.634909114934986e-07,5.7823232936658404e-05
2020-01-15 11:00:00,87.15,0.0,0,0.0,6.634909114934986e-07,5.7823232936658404e-05
2020-01-15 12:00:00,86.9,0.0,0,0.0,6.634909114934986e-07,5.7657360208785034e-05
2020-01-15 13:00:00,86.9,0.0,0,0.0,6.634909114934986e-07,5.7657360208785034e-05
2020-01-15 14:00:00,86.9,0.0,0,0.0,6.634909114934986e-07,5.7657360208785034e-05
2020-01-15 15:00:00,86.9,0.0,0,0.0,6.634909114934986e-07,5.7657360208785034e-05
2020-01-15 16:00:00,87.57,0.0,0,0.0,6.634909114934986e-07,5.810189911948567e-05
2020-01-15 17:00:00,115.13,115.13,500,57565.0,8.161008125306213e-06,0.0009395768654665043
2020-01-15 18:00:00,146.67,146.67,500,73335.0,499.99978790017457,73334.9688913186
2020-01-15 19:00:00,147.98,147.98,500,73990.0,499.9997805123312,73989.96752021476
2020-01-15 20:00:00,146.24,146.24,500,73120.0,499.99982485992155,73119.97438751493
2020-01-15 21:00:00,143.76,143.76,0,0.0,5.680613139476351e-05,0.008166449449311202
2020-01-15 22:00:00,204.29,204.29,0,0.0,499.9998240716809,102144.96405960369
2020-01-15 23:00:00,121.85,121.85,0,0.0,1.0779937437964937e-05,0.0013135353768160276
2020-01-16 00:00:00,87.68,87.68,0,0.0,3.0767028837781887e-06,0.00026976530884967163
2020-01-16 01:00:00,119.83,0.0,0,0.0,4.725026046072248e-07,5.6619987110083744e-05
2020-01-16 02:00:00,87.17,0.0,0,0.0,4.725026046072248e-07,4.118805204361178e-05
2020-01-16 03:00:00,87.17,0.0,0,0.0,4.725026046072248e-07,4.118805204361178e-05
2020-01-16 04:00:00,87.17,0.0,0,0.0,4.725026046072248e-07,4.118805204361178e-05
2020-01-16 05:00:00,87.17,0.0,0,0.0,4.725026046072248e-07,4.118805204361178e-05
2020-01-16 06:00:00,87.17,0.0,0,0.0,4.725026046072248e-07,4.118805204361178e-05
2020-01-16 07:00:00,87.17,0.0,0,0.0,4.725026046072248e-07,4.118805204361178e-05
2020-01-16 08:00:00,119.66,0.0,0,0.0,4.725026046072248e-07,5.6539661667300515e-05
2020-01-16 09:00:00,152.74,0.0,0,0.0,4.725026046072248e-07,7.217004782770751e-05
2020-01-16 10:00:00,153.03,0.0,0,0.0,4.725026046072248e-07,7.230707358304361e-05
2020-01-16 11:00:00,151.29,0.0,0,0.0,4.725026046072248e-07,7.148491905102704e-05
2020-01-16 12:00:00,123.54,0.0,0,0.0,4.725026046072248e-07,5.837297177317655e-05
2020-01-16 13:00:00,87.06,0.0,0,0.0,4.725026046072248e-07,4.113607675710499e-05
2020-01-16 14:00:00,87.06,0.0,0,0.0,4.725026046072248e-07,4.113607675710499e-05
2020-01-16 15:00:00,87.06,0.0,0,0.0,4.725026046072248e-07,4.113607675710499e-05
2020-01-16 16:00:00,120.87,0.0,0,0.0,4.725026046072248e-07,5.711138981887526e-05
2020-01-16 17:00:00,139.59,139.59,500,69795.0,7.639814400283547e-06,0.0010664416921355804
2020-01-16 18:00:00,146.87,146.87,500,73435.0,499.99986335229687,73434.97993055184
2020-01-16 19:00:00,147.01,147.01,500,73505.0,499.999862361574,73504.97976577499
2020-01-16 20:00:00,144.69,144.69,500,72345.0,499.99987619810383,72344.98208710364
2020-01-16 21:00:00,139.89,139.89,0,0.0,6.382016354296456e-06,0.0008927802678025312
2020-01-16 22:00:00,211.86,211.86,0,0.0,499.9998759012129,105929.97370843096
2020-01-16 23:00:00,125.07,125.07,0,0.0,5.923544907354182e-06,0.0007408577615627875
2020-01-17 00:00:00,122.35,122.35,0,0.0,5.3323032467109375e-06,0.0006524073022350831
2020-01-17 01:00:00,87.13,0.0,0,0.0,4.266075551082213e-11,3.717031627657932e-09
2020-01-17 02:00:00,87.13,0.0,0,0.0,4.266075551082213e-11,3.717031627657932e-09
2020-01-17 03:00:00,87.13,0.0,0,0.0,4.266075551082213e-11,3.717031627657932e-09
2020-01-17 04:00:00,87.13,0.0,0,0.0,4.266075551082213e-11,3.717031627657932e-09
2020-01-17 05:00:00,87.13,0.0,0,0.0,4.266075551082213e-11,3.717031627657932e-09
2020-01-17 06:00:00,87.13,0.0,0,0.0,4.266075551082213e-11,3.717031627657932e-09
2020-01-17 07:00:00,87.13,0.0,0,0.0,4.266075551082213e-11,3.717031627657932e-09
2020-01-17 08:00:00,87.13,0.0,0,0.0,4.266075551082213e-11,3.717031627657932e-09
2020-01-17 09:00:00,154.99,0.0,0,0.0,4.266075551082213e-11,6.611990496622322e-09
2020-01-17 10:00:00,87.13,0.0,0,0.0,4.266075551082213e-11,3.717031627657932e-09
2020-01-17 11:00:00,87.01,0.0,0,0.0,4.266075551082213e-11,3.7119123369966337e-09
2020-01-17 12:00:00,86.9,0.0,0,0.0,4.266075551082213e-11,3.7072196538904433e-09
2020-01-17 13:00:00,86.9,0.0,0,0.0,4.266075551082213e-11,3.7072196538904433e-09
2020-01-17 14:00:00,86.9,0.0,0,0.0,4.266075551082213e-11,3.7072196538904433e-09
2020-01-17 15:00:00,86.9,0.0,0,0.0,4.266075551082213e-11,3.7072196538904433e-09
2020-01-17 16:00:00,87.57,0.0,0,0.0,4.266075551082213e-11,3.735802360082694e-09
2020-01-17 17:00:00,125.69,125.69,500,62845.0,1.957863681219131e-10,2.460838860924326e-08
2020-01-17 18:00:00,147.52,147.52,500,73760.0,499.99999998678874,73759.99999805108
2020-01-17 19:00:00,151.45,151.45,500,75725.0,499.99999998693954,75724.99999802199
2020-01-17 20:00:00,149.7,149.7,500,74850.0,499.9999999870997,74849.99999806883
2020-01-17 21:00:00,146.79,146.79,0,0.0,499.99999998724894,73394.99999812827
2020-01-17 22:00:00,87.68,87.68,0,0.0,1.2378682420181733e-10,1.0853628746015344e-08
2020-01-17 23:00:00,124.81,124.81,0,0.0,1.9512504213390823e-10,2.435355650873309e-08
2020-01-18 00:00:00,123.03,123.03,0,0.0,1.9078228693709498e-10,2.3471944761870794e-08
2020-01-18 01:00:00,87.13,0.0,0,0.0,6.3927731868576405e-09,5.570023277709062e-07
2020-01-18 02:00:00,87.13,0.0,0,0.0,6.3927731868576405e-09,5.570023277709062e-07
2020-01-18 03:00:00,87.13,0.0,0,0.0,6.3927731868576405e-09,5.570023277709062e-07
2020-01-18 04:00:00,87.13,0.0,0,0.0,6.3927731868576405e-09,5.570023277709062e-07
2020-01-18 05:00:00,87.13,0.0,0,0.0,6.3927731868576405e-09,5.570023277709062e-07
2020-01-18 06:00:00,87.13,0.0,0,0.0,6.3927731868576405e-09,5.570023277709062e-07
2020-01-18 07:00:00,87.13,0.0,0,0.0,6.3927731868576405e-09,5.570023277709062e-07
2020-01-18 08:00:00,87.13,0.0,0,0.0,6.3927731868576405e-09,5.570023277709062e-07
2020-01-18 09:00:00,87.13,0.0,0,0.0,6.3927731868576405e-09,5.570023277709062e-07
2020-01-18 10:00:00,86.97,0.0,0,0.0,6.3927731868576405e-09,5.55979484061009e-07
2020-01-18 11:00:00,86.97,0.0,0,0.0,6.3927731868576405e-09,5.55979484061009e-07
2020-01-18 12:00:00,84.51,0.0,0,0.0,6.3927731868576405e-09,5.402532620213392e-07
2020-01-18 13:00:00,81.22,0.0,0,0.0,6.3927731868576405e-09,5.192210382365776e-07
2020-01-18 14:00:00,82.58,0.0,0,0.0,6.3927731868576405e-09,5.279152097707039e-07
2020-01-18 15:00:00,87.38,0.0,0,0.0,6.3927731868576405e-09,5.586005210676206e-07
2020-01-18 16:00:00,87.38,0.0,0,0.0,6.3927731868576405e-09,5.586005210676206e-07
2020-01-18 17:00:00,87.63,87.63,500,43815.0,1.802677933386415e-08,1.5796866730265154e-06
2020-01-18 18:00:00,146.82,146.82,500,73410.0,499.9999979836844,73409.99970396454
2020-01-18 19:00:00,148.42,148.42,500,74210.0,499.9999982052094,74209.99973361718
2020-01-18 20:00:00,151.04,151.04,500,75520.0,499.9999982909031,75519.999741858
2020-01-18 21:00:00,147.98,147.98,0,0.0,499.9999980908718,73989.99971748721
2020-01-18 22:00:00,144.78,144.78,0,0.0,4.963104689056545e-07,7.185582968816066e-05
2020-01-18 23:00:00,144.63,144.63,0,0.0,5.339398272712233e-07,7.722371721823702e-05
2020-01-19 00:00:00,145.51,145.51,0,0.0,9.144956238909332e-08,1.3306825823236969e-05
2020-01-19 01:00:00,126.47,0.0,0,0.0,3.020593203098704e-07,3.820144223958931e-05
2020-01-19 02:00:00,87.37,0.0,0,0.0,3.020593203098704e-07,2.639092281547338e-05
2020-01-19 03:00:00,87.37,0.0,0,0.0,3.020593203098704e-07,2.639092281547338e-05
2020-01-19 04:00:00,86.4,0.0,0,0.0,3.020593203098704e-07,2.6097925274772804e-05
2020-01-19 05:00:00,86.4,0.0,0,0.0,3.020593203098704e-07,2.6097925274772804e-05
2020-01-19 06:00:00,87.37,0.0,0,0.0,3.020593203098704e-07,2.639092281547338e-05
2020-01-19 07:00:00,87.37,0.0,0,0.0,3.020593203098704e-07,2.639092281547338e-05
2020-01-19 08:00:00,128.13,0.0,0,0.0,3.020593203098704e-07,3.870286071130369e-05
2020-01-19 09:00:00,130.61,0.0,0,0.0,3.020593203098704e-07,3.9451967825672176e-05
2020-01-19 10:00:00,87.26,0.0,0,0.0,3.020593203098704e-07,2.635769629023929e-05
2020-01-19 11:00:00,87.26,0.0,0,0.0,3.020593203098704e-07,2.635769629023929e-05
2020-01-19 12:00:00,87.25,0.0,0,0.0,3.020593203098704e-07,2.635467569703619e-05
2020-01-19 13:00:00,84.92,0.0,0,0.0,3.020593203098704e-07,2.5650877480714195e-05
2020-01-19 14:00:00,87.04,0.0,0,0.0,3.020593203098704e-07,2.629124323977112e-05
2020-01-19 15:00:00,87.25,0.0,0,0.0,3.020593203098704e-07,2.635467569703619e-05
2020-01-19 16:00:00,86.93,0.0,0,0.0,3.020593203098704e-07,2.6258016714537037e-05
2020-01-19 17:00:00,87.99,87.99,500,43995.0,8.727746133261571e-07,7.679543822656856e-05
2020-01-19 18:00:00,125.87,125.87,500,62935.0,3.8480404181076914e-07,4.8435284742721514e-05
2020-01-19 19:00:00,128.52,128.52,500,64260.00000000001,499.9998994549803,64259.98707795408
2020-01-19 20:00:00,128.52,128.52,500,64260.00000000001,499.9998994549803,64259.98707795408
2020-01-19 21:00:00,128.52,128.52,0,0.0,499.9998994549803,64259.98707795408
2020-01-19 22:00:00,155.32,155.32,0,0.0,499.99990554920396,77659.98532990235
2020-01-19 23:00:00,123.99,123.99,0,0.0,8.713954591247414e-06,0.0010804432297687669
2020-01-20 00:00:00,124.41,124.41,0,0.0,9.275237713472758e-06,0.0011539323239331458
2020-01-20 01:00:00,87.32,0.0,0,0.0,3.7428480352503225e-07,3.268254904380581e-05
2020-01-20 02:00:00,87.32,0.0,0,0.0,3.7428480352503225e-07,3.268254904380581e-05
2020-01-20 03:00:00,87.13,0.0,0,0.0,3.7428480352503225e-07,3.261143493113606e-05
2020-01-20 04:00:00,86.49,0.0,0,0.0,3.7428480352503225e-07,3.237189265688004e-05
2020-01-20 05:00:00,87.32,0.0,0,0.0,3.7428480352503225e-07,3.268254904380581e-05
2020-01-20 06:00:00,87.32,0.0,0,0.0,3.7428480352503225e-07,3.268254904380581e-05
2020-01-20 07:00:00,87.32,0.0,0,0.0,3.7428480352503225e-07,3.268254904380581e-05
2020-01-20 08:00:00,128.75,0.0,0,0.0,3.7428480352503225e-07,4.8189168453847905e-05
2020-01-20 09:00:00,152.78,0.0,0,0.0,3.7428480352503225e-07,5.718323228255443e-05
2020-01-20 10:00:00,147.98,0.0,0,0.0,3.7428480352503225e-07,5.538666522563427e-05
2020-01-20 11:00:00,87.21,0.0,0,0.0,3.7428480352503225e-07,3.264137771541806e-05
2020-01-20 12:00:00,87.21,0.0,0,0.0,3.7428480352503225e-07,3.264137771541806e-05
2020-01-20 13:00:00,87.21,0.0,0,0.0,3.7428480352503225e-07,3.264137771541806e-05
2020-01-20 14:00:00,87.21,0.0,0,0.0,3.7428480352503225e-07,3.264137771541806e-05
2020-01-20 15:00:00,87.21,0.0,0,0.0,3.7428480352503225e-07,3.264137771541806e-05
2020-01-20 16:00:00,87.21,0.0,0,0.0,3.7428480352503225e-07,3.264137771541806e-05
2020-01-20 17:00:00,87.21,87.21,500,43605.0,1.0100623741927461e-06,8.808753965334938e-05
2020-01-20 18:00:00,146.47,146.47,500,73235.0,499.9998960385904,73234.98477277234
2020-01-20 19:00:00,149.08,149.08,500,74540.0,499.9999072763471,74539.98617675783
2020-01-20 20:00:00,146.03,146.03,500,73015.0,499.9998959251065,73014.9848019433
2020-01-20 21:00:00,144.57,144.57,0,0.0,3.38715238427112e-05,0.0048968062019407585
2020-01-20 22:00:00,124.7,124.7,0,0.0,1.9610554184193305e-06,0.0002445436106768905
2020-01-20 23:00:00,145.59,145.59,0,0.0,499.9999194686664,72794.98827544315
2020-01-21 00:00:00,142.97,142.97,0,0.0,2.0529309866609096e-05,0.0029350754316291023
2020-01-21 01:00:00,120.95,0.0,0,0.0,3.197032881587775e-08,3.866811270280414e-06
2020-01-21 02:00:00,122.61,0.0,0,0.0,3.197032881587775e-08,3.919882016114771e-06
2020-01-21 03:00:00,87.26,0.0,0,0.0,3.197032881587775e-08,2.7897308924734927e-06
2020-01-21 04:00:00,87.26,0.0,0,0.0,3.197032881587775e-08,2.7897308924734927e-06
2020-01-21 05:00:00,87.26,0.0,0,0.0,3.197032881587775e-08,2.7897308924734927e-06
2020-01-21 06:00:00,87.26,0.0,0,0.0,3.197032881587775e-08,2.7897308924734927e-06
2020-01-21 07:00:00,87.26,0.0,0,0.0,3.197032881587775e-08,2.7897308924734927e-06
2020-01-21 08:00:00,151.3,0.0,0,0.0,3.197032881587775e-08,4.8371107498423045e-06
2020-01-21 09:00:00,154.93,0.0,0,0.0,3.197032881587775e-08,4.95316304344394e-06
2020-01-21 10:00:00,87.15,0.0,0,0.0,3.197032881587775e-08,2.7862141563037462e-06
2020-01-21 11:00:00,87.15,0.0,0,0.0,3.197032881587775e-08,2.7862141563037462e-06
2020-01-21 12:00:00,87.15,0.0,0,0.0,3.197032881587775e-08,2.7862141563037462e-06
2020-01-21 13:00:00,87.15,0.0,0,0.0,3.197032881587775e-08,2.7862141563037462e-06
2020-01-21 14:00:00,87.15,0.0,0,0.0,3.197032881587775e-08,2.7862141563037462e-06
2020-01-21 15:00:00,87.15,0.0,0,0.0,3.197032881587775e-08,2.7862141563037462e-06
2020-01-21 16:00:00,87.15,0.0,0,0.0,3.197032881587775e-08,2.7862141563037462e-06
2020-01-21 17:00:00,122.63,122.63,500,61315.0,2.235311243513268e-07,2.7411621779203207e-05
2020-01-21 18:00:00,208.76,208.76,500,104380.0,499.99999249554776,104379.99843337055
2020-01-21 19:00:00,205.0,205.0,500,102500.0,499.99999246546673,102499.99845542067
2020-01-21 20:00:00,191.97,191.97,500,95985.0,499.9999925374678,95984.99856741769
2020-01-21 21:00:00,144.39,144.39,0,0.0,3.1270981761691844e-05,0.004515217056570685
2020-01-21 22:00:00,142.35,142.35,0,0.0,5.641605152503873e-07,8.030824934589264e-05
2020-01-21 23:00:00,144.97,144.97,0,0.0,499.99995949730396,72484.99412832415
2020-01-22 00:00:00,143.23,143.23,0,0.0,1.1105019954445101e-06,0.00015905720080751717
2020-01-22 01:00:00,87.32,0.0,0,0.0,3.0344818890624617e-06,0.00026497095855293414
2020-01-22 02:00:00,119.49,0.0,0,0.0,3.0344818890624617e-06,0.00036259024092407353
2020-01-22 03:00:00,87.32,0.0,0,0.0,3.0344818890624617e-06,0.00026497095855293414
2020-01-22 04:00:00,87.11,0.0,0,0.0,3.0344818890624617e-06,0.000264333717356231
2020-01-22 05:00:00,87.32,0.0,0,0.0,3.0344818890624617e-06,0.00026497095855293414
2020-01-22 06:00:00,87.32,0.0,0,0.0,3.0344818890624617e-06,0.00026497095855293414
2020-01-22 07:00:00,127.52,0.0,0,0.0,3.0344818890624617e-06,0.0003869571304932451
2020-01-22 08:00:00,126.69,0.0,0,0.0,3.0344818890624617e-06,0.00038443851052532326
2020-01-22 09:00:00,151.86,0.0,0,0.0,3.0344818890624617e-06,0.00046081641967302546
2020-01-22 10:00:00,149.25,0.0,0,0.0,3.0344818890624617e-06,0.0004528964219425724
2020-01-22 11:00:00,87.21,0.0,0,0.0,3.0344818890624617e-06,0.00026463716554513724
2020-01-22 12:00:00,87.21,0.0,0,0.0,3.0344818890624617e-06,0.00026463716554513724
2020-01-22 13:00:00,87.21,0.0,0,0.0,3.0344818890624617e-06,0.00026463716554513724
2020-01-22 14:00:00,87.21,0.0,0,0.0,3.0344818890624617e-06,0.00026463716554513724
2020-01-22 15:00:00,87.21,0.0,0,0.0,3.0344818890624617e-06,0.00026463716554513724
2020-01-22 16:00:00,139.66,0.0,0,0.0,3.0344818890624617e-06,0.0004237957406264634
2020-01-22 17:00:00,142.86,142.86,500,71430.0,0.000138593998313981,0.019799538599135327
2020-01-22 18:00:00,145.77,145.77,500,72885.0,0.0009089184626427138,0.1324930442994284
2020-01-22 19:00:00,207.03,207.03,500,103515.0,499.99934606862155,103514.86461658672
2020-01-22 20:00:00,197.08,197.08,500,98540.0,499.99933854135946,98539.86963973113
2020-01-22 21:00:00,146.36,146.36,0,0.0,499.9985186206935,73179.7831853247
2020-01-22 22:00:00,142.14,142.14,0,0.0,7.807304225472149e-05,0.011097302226086111
2020-01-22 23:00:00,140.83,140.83,0,0.0,3.9144120801080425e-05,0.005512666532416157
2020-01-23 00:00:00,146.79,146.79,0,0.0,499.99902736150335,73394.85722639508
2020-01-23 01:00:00,136.25,0.0,0,0.0,5.7284204230768076e-08,7.80497282644215e-06
2020-01-23 02:00:00,134.79,0.0,0,0.0,5.7284204230768076e-08,7.721337888265228e-06
2020-01-23 03:00:00,87.5,0.0,0,0.0,5.7284204230768076e-08,5.012367870192206e-06
2020-01-23 04:00:00,86.49,0.0,0,0.0,5.7284204230768076e-08,4.95451082391913e-06
2020-01-23 05:00:00,87.5,0.0,0,0.0,5.7284204230768076e-08,5.012367870192206e-06
2020-01-23 06:00:00,120.66,0.0,0,0.0,5.7284204230768076e-08,6.911912082484476e-06
2020-01-23 07:00:00,87.5,0.0,0,0.0,5.7284204230768076e-08,5.012367870192206e-06
2020-01-23 08:00:00,149.03,0.0,0,0.0,5.7284204230768076e-08,8.537064956511366e-06
2020-01-23 09:00:00,152.37,0.0,0,0.0,5.7284204230768076e-08,8.728394198642133e-06
2020-01-23 10:00:00,87.38,0.0,0,0.0,5.7284204230768076e-08,5.005493765684514e-06
2020-01-23 11:00:00,120.25,0.0,0,0.0,5.7284204230768076e-08,6.888425558749861e-06
2020-01-23 12:00:00,87.38,0.0,0,0.0,5.7284204230768076e-08,5.005493765684514e-06
2020-01-23 13:00:00,87.38,0.0,0,0.0,5.7284204230768076e-08,5.005493765684514e-06
2020-01-23 14:00:00,87.38,0.0,0,0.0,5.7284204230768076e-08,5.005493765684514e-06
2020-01-23 15:00:00,87.38,0.0,0,0.0,5.7284204230768076e-08,5.005493765684514e-06
2020-01-23 16:00:00,87.38,0.0,0,0.0,5.7284204230768076e-08,5.005493765684514e-06
2020-01-23 17:00:00,87.38,87.38,500,43690.0,1.3105555598798162e-07,1.1451634482229833e-05
2020-01-23 18:00:00,87.38,87.38,500,43690.0,1.3105555598798162e-07,1.1451634482229833e-05
2020-01-23 19:00:00,152.34,152.34,500,76170.0,499.99996726770644,76169.9950135624
2020-01-23 20:00:00,151.62,151.62,500,75810.0,499.99996752301143,75809.99507583899
2020-01-23 21:00:00,151.03,151.03,0,0.0,499.9999674908302,75514.99509014009
2020-01-23 22:00:00,87.27,87.27,0,0.0,1.310593467458402e-07,1.1437549190509473e-05
2020-01-23 23:00:00,87.38,87.38,0,0.0,1.3105555598798162e-07,1.1451634482229833e-05
